Time:64Hz,Epoch,AF3,Event Id,Event Date,Event Duration
42.1562500000,168,6.6040731485,,,
42.1718750000,168,4.1833219430,,,
42.1875000000,168,4.7426367477,,,
42.2031250000,168,0.7122791016,,,
42.2187500000,168,-3.7861789247,,,
42.2343750000,168,-5.4676946319,,,
42.2500000000,169,-5.2520083458,,,
42.2656250000,169,-2.5958179091,,,
42.2812500000,169,-3.3792989344,,,
42.2968750000,169,-1.6275050359,33024,42.2998046875,0.0000000000
42.3125000000,169,0.7416623867,,,
42.3281250000,169,-0.3785901222,,,
42.3437500000,169,2.8481566571,,,
42.3593750000,169,4.7584129211,,,
42.3750000000,169,3.8207958214,,,
42.3906250000,169,1.7746369672,,,
42.4062500000,169,-0.7366389340,,,
42.4218750000,169,1.6532109952,,,
42.4375000000,169,1.1577672975,,,
42.4531250000,169,-2.6779800093,,,
42.4687500000,169,-5.0821805893,,,
42.4843750000,169,-4.7280235195,,,
42.5000000000,170,-0.0591593751,,,
42.5156250000,170,-1.8421010681,,,
42.5312500000,170,-4.4804286852,,,
42.5468750000,170,0.0207383347,,,
42.5625000000,170,2.1323893414,,,
42.5781250000,170,3.3384771577,,,
42.5937500000,170,2.7479291755,33024,42.5996093750,0.0000000000
42.6093750000,170,2.2913738097,,,
42.6250000000,170,5.0488460160,,,
42.6406250000,170,2.7894084779,,,
42.6562500000,170,-0.7188921722,,,
42.6718750000,170,-1.6590973714,,,
42.6875000000,170,0.1933153117,,,
42.7031250000,170,0.5940579919,,,
42.7187500000,170,-3.9718883821,,,
42.7343750000,170,-1.1033280005,,,
42.7500000000,171,2.9598017309,,,
42.7656250000,171,0.5537428671,,,
42.7812500000,171,0.3193951605,,,
42.7968750000,171,-0.3561221412,,,
42.8125000000,171,0.2227273836,,,
42.8281250000,171,0.6358973858,,,
42.8437500000,171,-0.6943598996,,,
42.8593750000,171,2.9738462422,,,
42.8750000000,171,3.5432842583,,,
42.8906250000,171,-0.2292898528,33024,42.8994140625,0.0000000000
42.9062500000,171,-2.4779956306,,,
42.9218750000,171,-2.9265692934,,,
42.9375000000,171,-0.7720712101,,,
42.9531250000,171,-2.4376321172,,,
42.9687500000,171,-4.3293180911,,,
42.9843750000,171,-1.9434891246,,,
43.0000000000,172,1.4429446910,,,
43.0156250000,172,3.4092200348,,,
43.0312500000,172,-0.6384891871,,,
43.0468750000,172,0.0705108043,,,
43.0625000000,172,3.9498822003,,,
43.0781250000,172,-1.6740410627,,,
43.0937500000,172,-4.2812927302,,,
43.1093750000,172,-2.3214144857,,,
43.1250000000,172,-1.2110626990,,,
43.1406250000,172,0.1959529612,,,
43.1562500000,172,-2.0018250773,,,
43.1718750000,172,-1.1483885051,,,
43.1875000000,172,1.2130497941,33024,43.1992187500,0.0000000000
43.2031250000,172,0.5495006005,,,
43.2187500000,172,0.3148165279,,,
43.2343750000,172,-0.8339111077,,,
43.2500000000,173,0.6395926009,,,
43.2656250000,173,1.3727710165,,,
43.2812500000,173,2.3308825155,,,
43.2968750000,173,6.4078967074,,,
43.3125000000,173,4.1792752273,,,
43.3281250000,173,1.6516766950,,,
43.3437500000,173,0.2447566576,,,
43.3593750000,173,-3.3461499374,,,
43.3750000000,173,-1.8886146227,,,
43.3906250000,173,-0.5130556303,,,
43.4062500000,173,-0.1563947345,,,
43.4218750000,173,-0.7773200433,,,
43.4375000000,173,-4.0561288344,,,
43.4531250000,173,-2.6889503085,,,
43.4687500000,173,-0.4862863949,,,
43.4843750000,173,1.1838841759,33024,43.4990234375,0.0000000000
43.5000000000,174,2.5424751054,,,
43.5156250000,174,1.9028936491,,,
43.5312500000,174,3.2885358512,,,
