trial,timestamp,target,stimulus,is_target
8,1752428351.879581,1,2,0
8,1752428352.0815058,1,0,0
8,1752428352.2840312,1,2,0
8,1752428352.4881747,1,1,1
8,1752428352.691231,1,1,1
8,1752428352.893385,1,2,0
8,1752428353.0955281,1,0,0
8,1752428353.297405,1,1,1
8,1752428353.5004807,1,2,0
8,1752428353.7032146,1,0,0
9,1752428354.8793426,2,0,0
9,1752428355.0809455,2,1,0
9,1752428355.283201,2,2,1
9,1752428355.4849315,2,1,0
9,1752428355.6881597,2,2,1
9,1752428355.8892763,2,0,0
9,1752428356.0920587,2,1,0
9,1752428356.2947187,2,2,1
9,1752428356.4986298,2,0,0
9,1752428356.700822,2,0,0
9,1752428356.9039204,2,1,0
9,1752428357.1069138,2,2,1
9,1752428357.3113036,2,0,0
9,1752428357.5137243,2,2,1
9,1752428357.7174523,2,1,0
9,1752428357.9198298,2,2,1
9,1752428358.122974,2,0,0
9,1752428358.3253806,2,1,0
9,1752428358.5281177,2,2,1
9,1752428358.731112,2,0,0
9,1752428358.932992,2,1,0
9,1752428359.1356692,2,0,0
9,1752428359.3376603,2,2,1
9,1752428359.5408573,2,1,0
9,1752428359.7431004,2,1,0
9,1752428359.9461544,2,2,1
9,1752428360.147413,2,0,0
9,1752428360.349859,2,1,0
9,1752428360.553317,2,2,1
9,1752428360.7560046,2,0,0
9,1752428360.958267,2,0,0
9,1752428361.1608992,2,1,0
9,1752428361.3628037,2,2,1
9,1752428361.5649695,2,0,0
9,1752428361.7681937,2,2,1
9,1752428361.9702506,2,1,0
10,1752428363.0924177,1,2,0
10,1752428363.2938724,1,1,1
10,1752428363.496594,1,0,0
10,1752428363.7004313,1,2,0
10,1752428363.9023254,1,1,1
10,1752428364.1057005,1,0,0
10,1752428364.3073397,1,1,1
10,1752428364.5098286,1,2,0
10,1752428364.7123873,1,0,0
10,1752428364.9168384,1,1,1
10,1752428365.1191883,1,2,0
10,1752428365.3222008,1,0,0
10,1752428365.524104,1,1,1
10,1752428365.7263818,1,2,0
10,1752428365.9293997,1,0,0
10,1752428366.1323283,1,1,1
10,1752428366.3354394,1,0,0
10,1752428366.5370028,1,2,0
10,1752428366.738632,1,2,0
10,1752428366.9418979,1,0,0
10,1752428367.1445992,1,1,1
10,1752428367.3465421,1,0,0
10,1752428367.5491772,1,2,0
10,1752428367.752928,1,1,1
10,1752428367.9547675,1,0,0
10,1752428368.1580896,1,1,1
10,1752428368.360987,1,2,0
10,1752428368.5648654,1,1,1
10,1752428368.7675955,1,0,0
10,1752428368.9708261,1,2,0
10,1752428369.1729214,1,0,0
10,1752428369.376069,1,1,1
10,1752428369.5806947,1,2,0
10,1752428369.7838688,1,2,0
10,1752428369.9864917,1,1,1
10,1752428370.189574,1,0,0
11,1752428371.5690393,0,2,0
11,1752428371.7707486,0,0,1
11,1752428371.9738572,0,1,0
11,1752428372.1753066,0,2,0
11,1752428372.378289,0,1,0
11,1752428372.5810812,0,0,1
11,1752428372.783885,0,0,1
11,1752428372.9855313,0,1,0
11,1752428373.1881592,0,2,0
11,1752428373.3911479,0,2,0
11,1752428373.5939887,0,0,1
11,1752428373.7973273,0,1,0
11,1752428373.9994862,0,1,0
11,1752428374.2030652,0,0,1
11,1752428374.4045684,0,2,0
11,1752428374.607883,0,0,1
11,1752428374.809698,0,2,0
11,1752428375.0137653,0,1,0
11,1752428375.2152858,0,2,0
11,1752428375.418546,0,0,1
11,1752428375.620377,0,1,0
11,1752428375.823131,0,1,0
11,1752428376.0266,0,2,0
11,1752428376.2303944,0,0,1
11,1752428376.434141,0,2,0
11,1752428376.637068,0,0,1
11,1752428376.840397,0,1,0
11,1752428377.042897,0,1,0
11,1752428377.2456164,0,2,0
11,1752428377.4475517,0,0,1
11,1752428377.6508596,0,2,0
11,1752428377.8545806,0,1,0
11,1752428378.057298,0,0,1
11,1752428378.2608202,0,1,0
11,1752428378.4622815,0,2,0
11,1752428378.6652503,0,0,1
12,1752428380.3016047,0,1,0
12,1752428380.5031252,0,0,1
12,1752428380.7065704,0,2,0
12,1752428380.9085193,0,2,0
12,1752428381.1118026,0,0,1
12,1752428381.313181,0,1,0
12,1752428381.5172205,0,2,0
12,1752428381.7205057,0,1,0
12,1752428381.922773,0,0,1
12,1752428382.1247103,0,0,1
12,1752428382.3271945,0,1,0
12,1752428382.5302446,0,2,0
12,1752428382.732571,0,2,0
12,1752428382.9362173,0,1,0
12,1752428383.138759,0,0,1
12,1752428383.3399036,0,0,1
12,1752428383.5438006,0,1,0
12,1752428383.7451475,0,2,0
12,1752428383.947932,0,1,0
12,1752428384.1506634,0,0,1
12,1752428384.3533456,0,2,0
12,1752428384.5565367,0,1,0
12,1752428384.7581952,0,0,1
12,1752428384.9619424,0,2,0
12,1752428385.1648977,0,1,0
12,1752428385.3677547,0,0,1
12,1752428385.5691764,0,2,0
12,1752428385.7722795,0,2,0
12,1752428385.9754941,0,1,0
12,1752428386.1782813,0,0,1
12,1752428386.3796248,0,0,1
12,1752428386.5815616,0,1,0
12,1752428386.783711,0,2,0
12,1752428386.9867964,0,0,1
12,1752428387.1890657,0,1,0
12,1752428387.3915458,0,2,0
13,1752428388.6682734,2,1,0
13,1752428388.8703566,2,0,0
13,1752428389.0734155,2,2,1
13,1752428389.2752216,2,0,0
13,1752428389.4787035,2,2,1
13,1752428389.6803787,2,1,0
13,1752428389.8823075,2,1,0
13,1752428390.0863733,2,2,1
13,1752428390.2878647,2,0,0
13,1752428390.4911532,2,0,0
13,1752428390.6939726,2,2,1
13,1752428390.8963056,2,1,0
13,1752428391.0996847,2,1,0
13,1752428391.302283,2,2,1
13,1752428391.5055108,2,0,0
13,1752428391.707683,2,0,0
