Time:128Hz,Epoch,AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Event Id,Event Date,Event Duration
20.5937500000,82,4014.2307128906,4012.9487304688,4014.7436523438,4026.4101562500,4008.7180175781,4014.2307128906,4003.0769042969,4007.3076171875,3951.9230957031,4013.0769042969,4039.6154785156,4426.6665039063,3948.2050781250,4009.6154785156,,,
20.6015625000,82,4010.0000000000,4009.3588867188,4016.7949218750,4025.8974609375,4008.3332519531,4010.3845214844,4001.9230957031,4003.3332519531,3953.5898437500,4014.2307128906,4045.5129394531,4418.7177734375,3948.8461914063,4009.3588867188,,,
20.6093750000,82,4007.8205566406,4007.0512695313,4020.0000000000,4026.1538085938,4009.8718261719,4013.0769042969,4003.0769042969,4007.1794433594,3953.9743652344,4014.1025390625,4041.7949218750,4416.1538085938,3939.4870605469,4003.8461914063,,,
20.6171875000,82,4011.9230957031,4010.3845214844,4009.7436523438,4022.9487304688,4003.9743652344,4010.2563476563,3996.5385742188,4012.6923828125,3954.7436523438,4013.9743652344,4043.5898437500,4410.5126953125,3965.6411132813,4021.7949218750,,,
20.6250000000,82,4009.4870605469,4008.3332519531,4023.8461914063,4029.4870605469,4008.5898437500,4010.3845214844,4001.1538085938,4007.6923828125,3953.9743652344,4013.7180175781,4041.7949218750,4400.3847656250,3951.5385742188,4000.8974609375,,,
20.6328125000,82,4015.5129394531,4010.8974609375,4008.3332519531,4020.5129394531,4009.3588867188,4009.1025390625,3998.7180175781,4008.2050781250,3958.4614257813,4015.2563476563,4042.8205566406,4399.1025390625,3967.8205566406,4018.3332519531,,,
20.6406250000,82,4011.9230957031,4008.8461914063,4009.7436523438,4020.5129394531,4007.8205566406,4009.1025390625,3994.4870605469,4010.2563476563,3958.9743652344,4013.8461914063,4042.9487304688,4397.3076171875,3969.2307128906,4017.9487304688,,,
20.6484375000,82,4013.3332519531,4008.2050781250,4015.6411132813,4026.4101562500,4010.2563476563,4013.0769042969,3998.3332519531,4007.5642089844,3958.7180175781,4011.7949218750,4042.9487304688,4389.6152343750,3957.9487304688,4005.2563476563,,,
20.6562500000,82,4019.2307128906,4009.7436523438,4001.7949218750,4020.3845214844,4009.7436523438,4010.2563476563,3998.0769042969,4004.2307128906,3960.3845214844,4013.7180175781,4045.1281738281,4382.5639648438,3979.3588867188,4023.8461914063,,,
20.6640625000,82,4010.2563476563,4006.4101562500,4016.4101562500,4026.2819824219,4012.6923828125,4013.2050781250,4002.6923828125,4004.6154785156,3957.1794433594,4013.7180175781,4040.7692871094,4372.1796875000,3956.4101562500,4001.7949218750,,,
20.6718750000,82,4012.5642089844,4010.5129394531,4006.2819824219,4024.6154785156,4008.4614257813,4014.8718261719,4000.8974609375,4007.5642089844,3958.2050781250,4013.5898437500,4045.5129394531,4367.8203125000,3963.8461914063,4011.7949218750,,,
20.6796875000,82,4013.9743652344,4010.0000000000,4009.2307128906,4023.7180175781,4008.9743652344,4011.5385742188,4002.8205566406,4003.8461914063,3957.9487304688,4012.4357910156,4043.9743652344,4365.3847656250,3966.5385742188,4013.5898437500,,,
20.6875000000,82,4012.4357910156,4010.8974609375,4017.3076171875,4026.0256347656,4013.9743652344,4013.9743652344,4006.9230957031,4004.3588867188,3957.5642089844,4011.0256347656,4037.5642089844,4357.0512695313,3950.2563476563,3998.0769042969,,,
20.6953125000,82,4012.8205566406,4010.6411132813,3999.8718261719,4019.3588867188,4008.5898437500,4012.8205566406,3999.6154785156,4007.5642089844,3962.4357910156,4012.4357910156,4045.1281738281,4351.9228515625,3970.8974609375,4014.7436523438,,,
20.7031250000,82,4008.3332519531,4003.3332519531,4018.4614257813,4026.0256347656,4013.7180175781,4014.6154785156,4003.5898437500,4003.5898437500,3961.6667480469,4011.9230957031,4042.0512695313,4345.1284179688,3948.2050781250,3994.8718261719,,,
20.7109375000,82,4016.6667480469,4011.5385742188,4013.9743652344,4023.4614257813,4014.8718261719,4015.5129394531,4003.7180175781,4003.9743652344,3961.6667480469,4012.5642089844,4040.5129394531,4339.7436523438,3953.9743652344,4006.9230957031,,,
20.7187500000,82,4014.1025390625,4012.8205566406,4008.4614257813,4022.0512695313,4010.3845214844,4014.1025390625,4002.0512695313,4004.1025390625,3961.6667480469,4012.4357910156,4042.8205566406,4337.4360351563,3962.6923828125,4011.4101562500,,,
20.7265625000,82,4008.7180175781,4006.4101562500,4020.3845214844,4030.7692871094,4013.7180175781,4017.3076171875,4006.6667480469,4001.7949218750,3961.1538085938,4010.5129394531,4038.8461914063,4329.3588867188,3941.4101562500,3992.0512695313,,,
20.7343750000,82,4015.5129394531,4009.7436523438,4005.8974609375,4024.1025390625,4012.0512695313,4015.2563476563,4002.3076171875,4002.1794433594,3962.0512695313,4012.1794433594,4041.5385742188,4318.9741210938,3960.2563476563,4013.5898437500,,,
20.7421875000,82,4010.1281738281,4009.1025390625,4019.4870605469,4027.6923828125,4015.2563476563,4017.9487304688,4006.7949218750,4001.1538085938,3959.4870605469,4013.5898437500,4039.4870605469,4312.0512695313,3943.3332519531,3993.7180175781,,,
20.7500000000,83,4012.0512695313,4011.6667480469,4015.2563476563,4028.5898437500,4013.7180175781,4021.1538085938,4006.5385742188,4000.1281738281,3962.5642089844,4014.3588867188,4039.2307128906,4311.9228515625,3946.5385742188,3994.3588867188,,,
20.7578125000,83,4012.5642089844,4011.1538085938,4005.7692871094,4026.4101562500,4010.5129394531,4016.9230957031,4002.6923828125,3996.9230957031,3962.6923828125,4012.9487304688,4038.9743652344,4306.7949218750,3961.6667480469,4006.0256347656,,,
20.7656250000,83,4008.7180175781,4008.8461914063,4017.6923828125,4030.8974609375,4016.4101562500,4017.5642089844,4006.7949218750,3997.5642089844,3959.2307128906,4012.3076171875,4035.5129394531,4294.3588867188,3944.7436523438,3990.1281738281,,,
20.7734375000,83,4014.8718261719,4012.8205566406,4005.8974609375,4023.3332519531,4015.1281738281,4016.9230957031,4003.7180175781,4003.7180175781,3962.9487304688,4014.1025390625,4041.7949218750,4293.4614257813,3967.6923828125,4011.2819824219,,,
20.7812500000,83,4011.5385742188,4010.2563476563,4015.7692871094,4025.8974609375,4015.3845214844,4017.3076171875,4007.9487304688,4003.2050781250,3962.6923828125,4012.4357910156,4040.2563476563,4294.1025390625,3956.9230957031,4000.3845214844,,,
20.7890625000,83,4016.9230957031,4013.2050781250,4011.5385742188,4025.1281738281,4012.5642089844,4016.9230957031,4006.7949218750,4001.0256347656,3962.1794433594,4012.5642089844,4040.3845214844,4286.5385742188,3958.9743652344,4004.3588867188,,,
20.7968750000,83,4018.5898437500,4014.8718261719,4005.6411132813,4024.3588867188,4012.9487304688,4016.1538085938,4005.2563476563,3998.8461914063,3962.6923828125,4013.9743652344,4043.3332519531,4275.7690429688,3972.1794433594,4012.9487304688,,,
20.8046875000,83,4010.1281738281,4012.3076171875,4022.4357910156,4034.4870605469,4022.3076171875,4022.4357910156,4017.0512695313,3999.2307128906,3962.1794433594,4012.1794433594,4038.0769042969,4270.8974609375,3943.7180175781,3988.3332519531,,,
20.8125000000,83,4017.1794433594,4012.8205566406,4007.6923828125,4025.3845214844,4015.2563476563,4019.4870605469,4008.0769042969,4002.0512695313,3965.8974609375,4012.9487304688,4040.2563476563,4273.4614257813,3967.4357910156,4013.7180175781,,,
20.8203125000,83,4015.5129394531,4012.0512695313,4013.8461914063,4025.7692871094,4012.9487304688,4015.3845214844,4000.8974609375,3997.6923828125,3962.8205566406,4012.5642089844,4038.4614257813,4267.9487304688,3967.4357910156,4010.2563476563,,,
20.8281250000,83,4014.8718261719,4018.3332519531,4012.0512695313,4029.1025390625,4017.8205566406,4018.8461914063,4011.6667480469,3997.8205566406,3960.7692871094,4012.0512695313,4037.3076171875,4258.8461914063,3957.9487304688,4003.9743652344,,,
20.8359375000,83,4016.5385742188,4017.3076171875,4005.6411132813,4022.5642089844,4016.1538085938,4021.5385742188,4016.1538085938,3999.2307128906,3963.0769042969,4013.2050781250,4040.8974609375,4256.0258789063,3969.8718261719,4014.3588867188,,,
20.8437500000,83,4011.7949218750,4012.9487304688,4023.7180175781,4027.5642089844,4020.8974609375,4025.2563476563,4016.2819824219,3994.7436523438,3963.4614257813,4011.6667480469,4038.3332519531,4251.4101562500,3952.1794433594,3995.2563476563,,,
20.8515625000,83,4016.2819824219,4020.3845214844,4011.5385742188,4032.6923828125,4026.1538085938,4032.5642089844,4022.4357910156,3995.5129394531,3964.1025390625,4011.1538085938,4035.6411132813,4238.8461914063,3956.6667480469,4001.4101562500,,,
20.8593750000,83,4011.0256347656,4020.3845214844,4031.6667480469,4048.8461914063,4039.6154785156,4053.0769042969,4048.9743652344,3997.1794433594,3957.3076171875,4009.7436523438,4018.9743652344,4220.6411132813,3907.1794433594,3958.3332519531,,,
20.8671875000,83,4008.9743652344,4021.0256347656,4052.1794433594,4055.1281738281,4050.1281738281,4066.0256347656,4068.2050781250,3998.3332519531,3951.2819824219,4008.7180175781,4007.3076171875,4211.7949218750,3858.0769042969,3923.8461914063,,,
20.8750000000,83,4008.9743652344,4019.8718261719,4044.8718261719,4052.3076171875,4046.1538085938,4061.6667480469,4065.2563476563,3998.3332519531,3953.4614257813,4010.1281738281,4010.1281738281,4209.3588867188,3860.5129394531,3935.7692871094,,,
20.8828125000,83,4002.1794433594,4011.4101562500,4062.3076171875,4062.4357910156,4045.2563476563,4059.7436523438,4060.7692871094,3996.2819824219,3956.7949218750,4010.8974609375,4006.4101562500,4204.4873046875,3833.7180175781,3915.6411132813,,,
20.8906250000,83,4006.6667480469,4012.0512695313,4052.9487304688,4050.2563476563,4037.6923828125,4047.5642089844,4039.2307128906,3997.0512695313,3959.3588867188,4014.6154785156,4011.5385742188,4208.4614257813,3860.7692871094,3942.6923828125,,,
20.8984375000,83,4003.0769042969,4006.2819824219,4054.7436523438,4042.4357910156,4027.9487304688,4027.8205566406,4018.7180175781,3996.9230957031,3957.8205566406,4015.8974609375,4021.0256347656,4215.7690429688,3887.0512695313,3962.9487304688,,,
20.9062500000,83,4006.2819824219,4003.8461914063,4053.8461914063,4042.1794433594,4016.9230957031,4015.2563476563,4003.9743652344,3999.8718261719,3962.4357910156,4013.9743652344,4030.5129394531,4216.0258789063,3905.2563476563,3977.8205566406,,,
20.9140625000,83,4012.0512695313,4007.6923828125,4028.4614257813,4028.7180175781,4006.9230957031,4002.5642089844,3984.4870605469,3999.4870605469,3968.4614257813,4015.5129394531,4043.3332519531,4214.7436523438,3955.0000000000,4015.0000000000,,,
20.9218750000,83,4006.1538085938,4002.9487304688,4035.3845214844,4026.7949218750,4007.6923828125,3995.8974609375,3980.1281738281,3997.5642089844,3967.0512695313,4016.2819824219,4045.8974609375,4213.8461914063,3955.1281738281,4006.0256347656,,,
20.9296875000,83,4012.6923828125,4006.1538085938,4020.3845214844,4019.4870605469,3996.1538085938,3990.6411132813,3968.5898437500,4003.5898437500,3970.6411132813,4018.2050781250,4052.9487304688,4214.8715820313,3988.0769042969,4034.4870605469,,,
20.9375000000,83,4011.6667480469,4005.7692871094,4012.1794433594,4014.4870605469,3989.2307128906,3980.2563476563,3952.3076171875,4002.6923828125,3972.5642089844,4020.3845214844,4060.6411132813,4216.2822265625,4019.1025390625,4054.3588867188,,,
20.9453125000,83,4013.2050781250,4003.8461914063,4009.6154785156,4010.7692871094,3992.1794433594,3967.8205566406,3941.0256347656,3998.5898437500,3975.6411132813,4019.7436523438,4067.6923828125,4215.1284179688,4033.7180175781,4062.5642089844,,,
20.9531250000,83,4023.3332519531,4007.4357910156,3986.5385742188,3996.6667480469,3981.4101562500,3954.7436523438,3926.7949218750,4000.2563476563,3981.5385742188,4019.2307128906,4078.0769042969,4211.9228515625,4087.5642089844,4105.2563476563,,,
20.9609375000,83,4019.6154785156,4004.4870605469,3993.4614257813,3997.5642089844,3976.5385742188,3953.7180175781,3924.7436523438,4000.3845214844,3980.6411132813,4023.0769042969,4079.2307128906,4208.0771484375,4095.2563476563,4102.4360351563,,,
20.9687500000,83,4023.8461914063,4008.0769042969,3975.1281738281,3992.6923828125,3975.1281738281,3951.9230957031,3917.3076171875,4000.1281738281,3984.3588867188,4026.6667480469,4086.4101562500,4207.0512695313,4120.6411132813,4121.4101562500,,,
20.9765625000,83,4027.4357910156,4011.9230957031,3963.4614257813,3989.1025390625,3978.7180175781,3952.4357910156,3919.7436523438,3998.2050781250,3988.5898437500,4023.2050781250,4085.8974609375,4197.6923828125,4135.3847656250,4124.3588867188,,,
20.9843750000,83,4027.6923828125,4012.0512695313,3976.1538085938,3994.1025390625,3990.8974609375,3966.9230957031,3942.8205566406,3999.8718261719,3988.3332519531,4022.1794433594,4074.1025390625,4183.8461914063,4106.6665039063,4096.0258789063,,,
20.9921875000,83,4029.8718261719,4012.5642089844,3964.8718261719,3988.9743652344,3990.8974609375,3971.0256347656,3950.3845214844,4002.6923828125,3985.2563476563,4025.1281738281,4076.0256347656,4180.1284179688,4114.4873046875,4110.5126953125,,,
21.0000000000,84,4022.5642089844,4009.3588867188,3973.2050781250,3996.5385742188,3991.4101562500,3967.9487304688,3952.8205566406,3997.5642089844,3981.7949218750,4020.6411132813,4073.5898437500,4175.8974609375,4100.0000000000,4095.1281738281,,,
21.0078125000,84,4027.9487304688,4012.4357910156,3966.1538085938,3997.5642089844,3992.0512695313,3968.4614257813,3952.1794433594,3999.6154785156,3989.7436523438,4017.3076171875,4071.7949218750,4171.1538085938,4107.9487304688,4097.9487304688,,,
21.0156250000,84,4028.7180175781,4010.8974609375,3967.1794433594,3993.3332519531,3992.6923828125,3973.7180175781,3951.7949218750,4006.0256347656,3994.2307128906,4019.6154785156,4073.8461914063,4166.1538085938,4114.8715820313,4101.7949218750,,,
21.0234375000,84,4023.8461914063,4009.7436523438,3981.4101562500,3995.5129394531,3996.5385742188,3979.1025390625,3962.5642089844,4006.1538085938,3989.4870605469,4017.5642089844,4071.4101562500,4158.8461914063,4089.8718261719,4080.3845214844,,,
21.0312500000,84,4030.5129394531,4014.6154785156,3962.6923828125,3988.8461914063,3991.1538085938,3975.1281738281,3965.0000000000,4008.5898437500,3991.0256347656,4015.5129394531,4072.9487304688,4153.9741210938,4105.5126953125,4094.8718261719,,,
21.0390625000,84,4024.3588867188,4011.5385742188,3973.7180175781,3996.4101562500,3995.1281738281,3979.8718261719,3970.5129394531,4009.3588867188,3991.9230957031,4015.0000000000,4068.3332519531,4147.4360351563,4085.3845214844,4075.0000000000,,,
21.0468750000,84,4025.0000000000,4014.2307128906,3974.4870605469,3999.2307128906,4000.2563476563,3988.9743652344,3976.1538085938,4009.8718261719,3992.6923828125,4015.6411132813,4066.5385742188,4142.1796875000,4080.6411132813,4071.5385742188,,,
21.0546875000,84,4026.1538085938,4013.9743652344,3969.2307128906,3997.4357910156,4000.2563476563,3990.5129394531,3982.6923828125,4011.4101562500,3990.8974609375,4016.2819824219,4064.1025390625,4137.0512695313,4084.7436523438,4071.6667480469,,,
21.0625000000,84,4019.3588867188,4012.6923828125,3985.7692871094,4004.6154785156,4006.2819824219,3995.8974609375,3994.2307128906,4011.2819824219,3987.5642089844,4014.2307128906,4054.8718261719,4128.9741210938,4048.3332519531,4040.2563476563,,,
21.0703125000,84,4022.9487304688,4019.2307128906,3976.0256347656,4001.1538085938,4004.3588867188,3999.4870605469,3993.5898437500,4011.2819824219,3990.1281738281,4017.4357910156,4057.3076171875,4125.5126953125,4061.6667480469,4056.1538085938,,,
21.0781250000,84,4017.8205566406,4013.3332519531,3992.5642089844,4007.0512695313,4007.0512695313,4003.2050781250,4000.6411132813,4010.5129394531,3988.4614257813,4018.3332519531,4054.6154785156,4121.4101562500,4043.5898437500,4039.2307128906,,,
21.0859375000,84,4020.0000000000,4012.6923828125,3993.8461914063,4004.7436523438,4009.6154785156,4004.7436523438,4004.1025390625,4014.4870605469,3990.3845214844,4015.7692871094,4052.9487304688,4115.3847656250,4028.8461914063,4034.6154785156,,,
21.0937500000,84,4022.5642089844,4015.8974609375,3983.4614257813,3999.3588867188,4007.8205566406,4001.2819824219,4002.4357910156,4015.6411132813,3993.5898437500,4015.6411132813,4055.2563476563,4111.5385742188,4041.1538085938,4050.8974609375,,,
21.1015625000,84,4016.9230957031,4013.4614257813,4002.3076171875,4011.6667480469,4012.9487304688,4003.7180175781,4009.8718261719,4014.1025390625,3990.3845214844,4015.7692871094,4049.7436523438,4106.5385742188,4014.7436523438,4025.8974609375,,,
21.1093750000,84,4022.0512695313,4016.5385742188,3989.3588867188,4007.6923828125,4011.5385742188,4006.1538085938,4005.5129394531,4018.3332519531,3993.2050781250,4016.7949218750,4052.9487304688,4102.9487304688,4030.1281738281,4039.7436523438,,,
21.1171875000,84,4017.8205566406,4013.7180175781,3994.3588867188,4009.7436523438,4013.9743652344,4011.1538085938,4010.1281738281,4017.1794433594,3993.7180175781,4016.1538085938,4050.5129394531,4097.8203125000,4019.3588867188,4027.9487304688,,,
21.1250000000,84,4019.1025390625,4013.9743652344,4000.5129394531,4015.0000000000,4013.7180175781,4015.3845214844,4016.2819824219,4014.4870605469,3991.5385742188,4017.3076171875,4044.1025390625,4091.5385742188,4004.1025390625,4018.7180175781,,,
21.1328125000,84,4021.7949218750,4015.5129394531,3993.8461914063,4009.8718261719,4008.0769042969,4012.8205566406,4012.3076171875,4014.2307128906,3992.1794433594,4017.6923828125,4046.4101562500,4086.7949218750,4022.0512695313,4036.2819824219,,,
21.1406250000,84,4012.6923828125,4010.3845214844,4011.5385742188,4015.2563476563,4012.3076171875,4012.6923828125,4016.1538085938,4014.3588867188,3992.8205566406,4015.7692871094,4044.2307128906,4081.2819824219,4002.4357910156,4015.6411132813,,,
21.1484375000,84,4015.8974609375,4011.5385742188,4001.0256347656,4010.5129394531,4009.7436523438,4007.3076171875,4008.9743652344,4016.1538085938,3994.3588867188,4018.2050781250,4047.8205566406,4082.1794433594,4017.0512695313,4032.0512695313,,,
21.1562500000,84,4015.8974609375,4009.3588867188,4006.2819824219,4010.1281738281,4007.8205566406,4003.5898437500,4003.0769042969,4012.4357910156,3991.9230957031,4017.4357910156,4048.0769042969,4081.9230957031,4017.5642089844,4032.1794433594,,,
21.1640625000,84,4017.8205566406,4009.8718261719,4009.6154785156,4012.3076171875,4010.1281738281,4005.5129394531,4003.3332519531,4010.8974609375,3993.2050781250,4014.2307128906,4048.7180175781,4077.3076171875,4014.3588867188,4029.2307128906,,,
21.1718750000,84,4021.6667480469,4012.3076171875,3995.0000000000,4004.6154785156,4005.0000000000,4001.7949218750,3997.1794433594,4013.9743652344,3994.8718261719,4015.5129394531,4056.6667480469,4073.0769042969,4040.8974609375,4050.5129394531,,,
21.1796875000,84,4017.1794433594,4009.2307128906,4010.3845214844,4007.6923828125,4006.1538085938,4000.1281738281,3995.0000000000,4011.7949218750,3991.0256347656,4017.5642089844,4055.5129394531,4068.7180175781,4027.5642089844,4036.6667480469,,,
21.1875000000,84,4022.0512695313,4012.9487304688,3997.6923828125,4004.2307128906,4003.3332519531,3994.8718261719,3986.2819824219,4011.2819824219,3994.2307128906,4020.6411132813,4059.2307128906,4069.7436523438,4051.2819824219,4061.6667480469,,,
21.1953125000,84,4018.9743652344,4010.8974609375,3996.2819824219,4004.7436523438,4002.6923828125,3990.8974609375,3985.0000000000,4009.4870605469,3995.6411132813,4020.0000000000,4058.8461914063,4069.2307128906,4059.6154785156,4063.7180175781,,,
21.2031250000,84,4018.7180175781,4009.7436523438,4004.6154785156,4004.6154785156,4005.5129394531,3993.4614257813,3988.0769042969,4007.4357910156,3995.2563476563,4017.5642089844,4056.2819824219,4063.5898437500,4051.4101562500,4051.4101562500,,,
21.2109375000,84,4023.5898437500,4012.0512695313,3988.7180175781,3995.3845214844,3997.0512695313,3990.1281738281,3979.4870605469,4009.1025390625,3998.2050781250,4019.1025390625,4062.3076171875,4060.2563476563,4083.9743652344,4079.3588867188,,,
21.2187500000,84,4017.3076171875,4010.1281738281,3999.4870605469,4002.1794433594,3999.1025390625,3991.2819824219,3984.2307128906,4008.5898437500,3996.6667480469,4018.8461914063,4059.2307128906,4055.3845214844,4067.6923828125,4063.3332519531,,,
21.2265625000,84,4024.1025390625,4014.4870605469,3988.8461914063,3998.5898437500,4002.4357910156,3991.4101562500,3987.0512695313,4010.1281738281,3996.2819824219,4020.0000000000,4061.2819824219,4049.3588867188,4075.2563476563,4072.1794433594,,,
21.2343750000,84,4025.0000000000,4012.1794433594,3988.4614257813,3997.3076171875,4001.4101562500,3989.6154785156,3984.3588867188,4008.2050781250,3997.5642089844,4020.1281738281,4062.0512695313,4042.9487304688,4082.8205566406,4073.5898437500,,,
21.2421875000,84,4022.4357910156,4013.8461914063,4002.1794433594,4004.3588867188,4005.0000000000,3995.3845214844,3988.3332519531,4008.5898437500,4001.7949218750,4017.0512695313,4057.5642089844,4038.5898437500,4063.8461914063,4056.9230957031,,,
21.2500000000,85,4025.7692871094,4017.6923828125,3986.9230957031,3997.4357910156,4002.1794433594,3997.4357910156,3989.6154785156,4014.6154785156,4002.6923828125,4017.0512695313,4061.5385742188,4036.9230957031,4083.2050781250,4076.0256347656,,,
21.2578125000,85,4017.3076171875,4013.9743652344,3998.4614257813,4002.1794433594,4004.4870605469,3998.2050781250,3997.5642089844,4012.9487304688,3998.2050781250,4019.7436523438,4058.7180175781,4032.3076171875,4063.3332519531,4052.1794433594,,,
21.2656250000,85,4021.5385742188,4019.2307128906,3991.0256347656,4004.1025390625,4004.6154785156,3997.9487304688,3997.4357910156,4011.1538085938,4002.6923828125,4020.3845214844,4057.8205566406,4030.2563476563,4066.5385742188,4053.4614257813,,,
21.2734375000,85,4023.3332519531,4017.3076171875,3988.9743652344,4004.4870605469,4005.8974609375,4000.0000000000,3997.4357910156,4010.7692871094,4002.3076171875,4015.7692871094,4057.0512695313,4024.7436523438,4073.4614257813,4059.1025390625,,,
21.2812500000,85,4019.1025390625,4013.8461914063,4005.1281738281,4008.3332519531,4010.0000000000,4007.1794433594,4005.5129394531,4012.4357910156,3997.1794433594,4014.3588867188,4051.2819824219,4015.8974609375,4047.8205566406,4039.4870605469,,,
21.2890625000,85,4023.8461914063,4020.1281738281,3992.5642089844,4002.8205566406,4006.1538085938,4007.0512695313,4004.1025390625,4013.0769042969,3999.6154785156,4019.2307128906,4053.7180175781,4013.7180175781,4062.9487304688,4056.1538085938,,,
21.2968750000,85,4016.7949218750,4014.8718261719,4007.5642089844,4012.3076171875,4011.6667480469,4010.1281738281,4011.5385742188,4011.1538085938,3996.4101562500,4019.1025390625,4050.6411132813,4009.3588867188,4042.1794433594,4033.0769042969,,,
21.3046875000,85,4018.4614257813,4012.4357910156,4004.6154785156,4012.0512695313,4012.0512695313,4015.2563476563,4014.2307128906,4014.4870605469,3995.6411132813,4017.6923828125,4048.5898437500,4002.9487304688,4035.5129394531,4032.4357910156,,,
21.3125000000,85,4020.7692871094,4014.4870605469,3996.2819824219,4007.1794433594,4010.8974609375,4015.6411132813,4014.7436523438,4015.3845214844,3999.2307128906,4016.9230957031,4045.7692871094,3997.1794433594,4039.4870605469,4041.5385742188,,,
21.3203125000,85,4017.9487304688,4014.3588867188,4010.1281738281,4017.0512695313,4018.3332519531,4014.3588867188,4022.0512695313,4015.6411132813,3998.0769042969,4015.7692871094,4040.0000000000,3992.3076171875,4014.6154785156,4018.8461914063,,,
21.3281250000,85,4023.2050781250,4018.5898437500,3994.6154785156,4010.3845214844,4012.8205566406,4008.7180175781,4015.0000000000,4018.5898437500,3998.2050781250,4017.6923828125,4046.5385742188,3994.1025390625,4036.0256347656,4039.3588867188,,,
21.3359375000,85,4018.4614257813,4013.3332519531,4005.8974609375,4010.8974609375,4012.6923828125,4013.5898437500,4016.9230957031,4018.9743652344,3999.1025390625,4015.1281738281,4045.6411132813,3993.7180175781,4021.9230957031,4028.3332519531,,,
21.3437500000,85,4021.6667480469,4011.9230957031,4008.2050781250,4014.8718261719,4013.9743652344,4017.1794433594,4019.1025390625,4023.2050781250,4002.8205566406,4012.8205566406,4043.9743652344,3987.3076171875,4019.2307128906,4025.2563476563,,,
21.3515625000,85,4022.0512695313,4016.0256347656,3999.2307128906,4012.9487304688,4010.3845214844,4011.2819824219,4013.4614257813,4022.9487304688,4002.3076171875,4015.7692871094,4045.5129394531,3982.1794433594,4040.7692871094,4040.2563476563,,,
21.3593750000,85,4012.8205566406,4014.4870605469,4010.3845214844,4014.8718261719,4013.8461914063,4012.4357910156,4019.3588867188,4018.9743652344,3998.9743652344,4018.0769042969,4040.8974609375,3981.5385742188,4019.2307128906,4025.0000000000,,,
21.3671875000,85,4017.6923828125,4014.1025390625,3993.8461914063,4004.2307128906,4006.2819824219,4010.5129394531,4014.8718261719,4024.2307128906,4004.8718261719,4019.4870605469,4047.4357910156,3981.4101562500,4039.4870605469,4046.4101562500,,,
21.3750000000,85,4017.3076171875,4009.2307128906,4001.7949218750,4006.2819824219,4003.2050781250,4007.3076171875,4008.2050781250,4026.6667480469,4007.0512695313,4018.0769042969,4049.1025390625,3975.6411132813,4042.1794433594,4038.9743652344,,,
21.3828125000,85,4019.7436523438,4013.2050781250,4001.1538085938,4006.2819824219,4005.3845214844,4005.7692871094,4003.7180175781,4026.1538085938,4007.0512695313,4019.4870605469,4048.0769042969,3973.4614257813,4045.2563476563,4042.1794433594,,,
21.3906250000,85,4020.3845214844,4016.0256347656,3986.9230957031,3998.2050781250,4000.6411132813,3999.8718261719,3996.1538085938,4027.0512695313,4006.7949218750,4020.6411132813,4054.1025390625,3976.1538085938,4071.6667480469,4066.5385742188,,,
21.3984375000,85,4017.3076171875,4008.5898437500,4002.5642089844,4003.2050781250,3999.6154785156,3999.1025390625,3992.5642089844,4025.3845214844,4005.2563476563,4018.9743652344,4056.2819824219,3972.5642089844,4060.3845214844,4048.7180175781,,,
21.4062500000,85,4026.0256347656,4011.6667480469,3986.4101562500,3993.9743652344,3993.2050781250,3994.8718261719,3981.9230957031,4026.4101562500,4011.2819824219,4019.2307128906,4062.6923828125,3970.5129394531,4090.0000000000,4073.7180175781,,,
21.4140625000,85,4020.5129394531,4010.8974609375,3987.5642089844,3991.9230957031,3991.1538085938,3986.4101562500,3980.6411132813,4025.6411132813,4012.4357910156,4020.3845214844,4062.8205566406,3969.2307128906,4094.8718261719,4080.5129394531,,,
21.4218750000,85,4021.7949218750,4010.8974609375,3991.1538085938,3995.0000000000,3991.4101562500,3982.0512695313,3980.1281738281,4024.2307128906,4011.6667480469,4023.7180175781,4062.1794433594,3966.1538085938,4090.2563476563,4079.4870605469,,,
21.4296875000,85,4028.2050781250,4011.9230957031,3977.6923828125,3986.9230957031,3986.7949218750,3981.0256347656,3969.6154785156,4021.2819824219,4014.1025390625,4022.5642089844,4069.1025390625,3962.8205566406,4122.1796875000,4099.4873046875,,,
21.4375000000,85,4018.8461914063,4008.3332519531,3991.5385742188,3989.4870605469,3991.9230957031,3982.1794433594,3972.1794433594,4019.6154785156,4013.5898437500,4018.8461914063,4068.4614257813,3956.5385742188,4112.5639648438,4078.8461914063,,,
21.4453125000,85,4024.1025390625,4012.1794433594,3975.3845214844,3984.8718261719,3991.0256347656,3976.9230957031,3968.5898437500,4020.8974609375,4014.7436523438,4022.3076171875,4073.5898437500,3954.8718261719,4134.7436523438,4098.0771484375,,,
21.4531250000,85,4025.5129394531,4011.0256347656,3972.9487304688,3984.6154785156,3989.8718261719,3975.5129394531,3965.7692871094,4015.2563476563,4011.2819824219,4024.6154785156,4073.4614257813,3954.8718261719,4139.8715820313,4101.6665039063,,,
21.4609375000,85,4023.0769042969,4012.8205566406,3983.2050781250,3985.1281738281,3992.8205566406,3978.0769042969,3968.3332519531,4015.3845214844,4012.1794433594,4023.9743652344,4068.9743652344,3951.4101562500,4129.2309570313,4092.4357910156,,,
